Index,comune,3065,4025,1194,3008,3106,1272,4215,4089,4203,4040,1128,4028,103015,1045,5005,4078,1059,96080,1248,2158,96004,3157,6003,3024,1189,4130,4066,1191,4029,4185,103049,1012,5080,1038,6039,6177,1086,2016,1280,1183,1051,1219,1270,1292,1115,1013,6114,6001,6121,4003,1078,1156,4196,2079,3068,1082,1164,1125,1098,1066,6174,1265,103050,103028,103072,1198,1275,1171,1237
206,1019,136903.23,170826.38,76945.13,170323.7,144993.59,59068.42,119664.07,135276.59,125308.35,172320.22,28641.28,167211.42,200504.43,61019.17,120806.67,163970.42,94181.41,110540.99,43737.81,126321.13,125596.92,162324.36,155179.79,158935.07,50683.88,145522.25,162284.28,96204.72,123799.63,175533.33,210444.46,82118.49,145449.62,74935.79,146384.03,164726.92,39969.77,163258.12,83098.98,69681.92,76097.07,61660.13,99300.47,48632.82,67258.17,60384.84,185000.73,162058.2,189051.7,128514.95,75347.17,67546.92,136869.12,91620.7,150568.8,74972.65,73473.05,98231.5,57784.6,61371.32,177360.06,60719.63,183518.37,226258.87,200968.54,114585.77,109784.12,69544.33,40294.87
207,1158,88676.56,128781.7,47080.12,122097.03,96766.92,19438.8,77619.39,93231.91,87802.8,130275.54,48280.57,125166.74,152277.76,47022.83,43006.55,121925.74,52136.73,62314.32,33466.07,78094.47,77370.25,114097.69,77379.67,110708.4,36298.39,103477.57,120239.6,59720.41,81754.95,133488.65,162217.79,6150.66,67649.5,41510.4,66714.78,86926.8,36185.51,115031.45,21202.75,16563.8,31778.11,39326.69,76967.03,28346.28,57138.99,50265.66,107200.61,84258.08,111251.58,73697.78,8769.22,24338.06,83595.39,43394.03,102342.13,20960.23,26703.56,55662.18,60786.8,47914.2,99559.95,14294.19,135291.7,178032.2,152741.87,78101.46,73299.81,33696.52,39186.09
208,6089,85177.58,130429.85,106361.67,103122.53,64688.22,90637.79,96667.61,97849.09,110644.54,131923.68,128744.36,142083.89,133303.25,109250.66,37804.25,123573.89,94891.42,77293.38,123158.71,47453.2,92349.31,95123.19,18439.45,91733.89,104270.41,108846.72,158439.46,119001.95,78733.58,150405.81,143243.28,72799.82,40898.26,101214.55,18941.69,16463.49,125878.16,96056.94,75139.35,79560.82,90189.86,98113.62,139194.85,107627.18,119366.81,112493.49,52565.69,54107.18,56616.65,66949.57,71185.34,82562.98,76847.17,79882.69,73213.06,68250.7,87020.32,96970.09,115153.88,106631.51,42179.73,107069.34,116317.19,159057.69,133767.36,137383.01,132581.35,95103.99,128878.74
209,103043,75473.48,282786.81,188905.56,52510.75,66632.6,163642.51,231624.49,247237.02,237268.78,284280.64,182574.44,279171.84,29282.47,181316.7,176853.48,275930.85,206141.84,121732.97,167759.93,105679.2,81495.97,41154.82,152055.91,35561.45,170592.26,257482.68,274244.71,208165.14,217782.82,287493.76,39222.51,167728.59,177832.6,186896.22,125909.25,142370.07,170479.38,42655.76,178692.21,172178.21,188057.5,173620.56,211260.89,162640.14,191432.85,184559.53,181153.32,182694.82,185204.29,205998.8,173658.97,172780.08,215896.4,125965.79,72282.41,139723.66,185433.47,143215.59,161399.38,152877.01,174236.18,153152.44,11093.84,51375.82,29746.58,226546.2,221744.55,181504.76,173479.96
210,2025,62701.39,271286.41,177405.16,71736.09,90667.98,152142.11,220124.1,235736.62,225768.38,272780.25,171074.04,267671.45,71176.99,169816.31,165353.08,264430.45,194641.45,110232.57,156259.54,94178.81,73091.06,66679.65,140555.52,62326.69,159091.86,245982.29,262744.31,196664.75,206282.42,275993.36,81117.02,156228.2,166332.2,175395.83,114408.86,130869.68,158978.98,37008.18,167191.81,160677.81,176557.1,162120.17,199760.5,151139.75,179932.46,173059.14,169652.93,171194.42,173703.89,194498.4,162158.58,161279.68,204396.01,114465.4,96243.19,128223.27,173933.08,131715.2,149898.98,141376.61,162735.79,141652.05,52522.33,93270.33,71641.1,215045.81,210244.15,170004.37,161979.57
211,1197,130588.36,92507.48,42581.75,164008.83,131317.19,26857.87,40371.18,56957.69,50554.59,94001.32,64964.44,88892.52,194189.56,45470.75,35227.72,85651.52,14888.52,104226.12,59378.8,114082.17,119282.05,156009.49,69600.84,152620.2,40490.49,67203.35,83965.38,55222.04,45480.73,97214.43,204129.59,15349.73,59870.67,37434.63,91348.21,79147.97,62098.24,156943.25,10701.26,15122.73,26409.95,34333.7,75414.94,43847.27,55586.9,48713.58,99421.78,76479.25,103472.75,48139.06,11825.53,18783.06,52453.93,85305.83,144253.93,40070.04,23240.41,91916.63,82946.55,84168.65,91781.11,39785.64,177203.5,219944.0,194653.67,73603.09,68801.44,31324.07,65098.82
212,6111,137053.83,178510.34,150192.45,154998.77,116564.46,134468.57,140498.39,154247.01,154475.32,180004.17,172575.14,174895.37,185179.49,153081.44,81635.03,171654.38,138722.2,129169.63,166989.49,99329.44,144225.56,146999.43,38044.24,143610.14,148101.19,137580.59,117450.45,162832.73,122564.36,183217.29,195119.53,116630.6,49366.62,145045.33,76595.47,65643.54,169708.94,147933.18,118970.13,123391.6,134020.64,141944.4,183025.63,151457.96,163197.59,156324.27,22343.54,32690.17,13068.86,110780.35,115016.12,126393.76,86047.22,131758.93,125089.3,145516.8,130851.1,148846.34,167030.13,158507.76,45501.22,135742.58,168193.44,210933.94,185643.6,181213.79,176412.13,138934.77,172709.52
213,3164,46865.4,208588.8,114707.55,64810.34,19785.36,89444.5,157426.49,173039.01,163070.77,210082.64,108376.43,204973.84,94991.07,107118.7,92375.16,201732.84,131943.84,49178.48,93561.93,10203.41,52147.76,56811.01,67577.59,53421.71,96394.25,183284.67,202548.78,133967.14,133304.5,213295.75,104931.1,93530.59,93354.28,112698.22,41430.94,47931.15,96281.37,57744.76,104494.2,97980.2,113859.49,99422.55,137062.89,88442.14,117234.85,110361.53,96675.01,98216.5,100725.97,121520.48,99460.96,98582.07,131418.09,51767.79,28696.42,65525.66,111235.47,68855.19,87038.98,78516.61,89757.87,78954.44,78005.01,120745.51,95455.18,152348.19,147546.54,107306.76,99281.96
214,96072,33726.02,204244.62,110363.37,53661.91,58177.41,85100.32,153082.31,168694.83,158726.59,205738.46,104032.25,200629.66,88566.88,102774.51,132766.49,197388.66,127599.65,32920.4,89217.75,43193.51,15207.85,48605.48,107968.92,40310.17,92050.07,178940.49,195702.52,129622.96,157217.87,208951.57,98506.91,89186.4,133745.61,108354.03,81822.27,98283.08,91937.19,24988.52,100150.02,93636.02,109515.31,95078.37,132718.71,84097.96,112890.67,106017.34,137066.33,138607.83,141117.3,161911.81,95116.78,94237.89,171809.41,47423.61,63752.62,61181.48,106891.29,41918.14,82857.19,74334.82,130149.19,74610.25,66166.26,114321.32,89030.99,148004.01,143202.36,102962.57,94937.77
215,96031,36772.67,190930.24,97048.99,70193.14,44863.03,71785.94,139767.93,155380.45,145412.21,192424.07,90717.87,187315.28,100373.87,89460.13,119452.11,184074.28,114285.27,17790.34,75903.37,29879.12,12982.18,62193.8,94654.54,58804.51,78735.69,165626.11,182388.14,116308.58,143903.49,195637.19,110313.9,75872.02,120431.23,95039.65,68507.89,84968.7,78622.81,46566.12,86835.64,80321.64,96200.93,81763.99,119404.33,70783.57,99576.28,92702.96,123751.95,125293.45,127802.92,148597.43,81802.4,80923.51,158495.03,34109.23,50438.24,47867.1,93576.91,35251.26,69542.81,61020.44,116834.81,61295.87,83387.81,126128.31,100837.98,134689.63,129887.98,89648.19,81623.39
216,3090,11466.5,205692.56,111811.31,49053.66,19437.07,86548.26,154530.24,170142.76,160174.53,207186.39,105480.19,202077.59,79234.38,104222.45,99394.73,198836.6,129047.59,44638.72,90665.68,28220.45,46018.2,28445.56,74597.16,37665.03,93498.01,180388.43,197150.46,131070.89,140324.06,210399.51,89174.42,90634.34,100373.84,109801.97,48450.5,64911.32,93385.13,41988.07,101597.96,95083.96,110963.24,96526.31,134166.64,85545.89,114338.6,107465.28,103694.57,105236.07,107745.53,128540.05,96564.72,95685.83,138437.65,48871.54,25700.11,62629.41,108339.22,66121.34,84305.13,75782.76,96777.43,76058.19,62248.33,104988.83,79698.49,149451.95,144650.29,104410.51,96385.71
217,3001,25148.14,232461.47,138580.22,12056.25,31303.51,113317.17,181299.15,196911.68,186943.44,233955.3,132249.1,228846.5,46668.38,130991.36,126528.14,225605.51,155816.5,71407.63,117434.59,55353.86,54082.75,5883.6,101730.57,11214.45,120266.92,207157.34,223919.37,157839.8,167457.47,237168.42,56608.42,117403.25,127507.26,136570.88,75583.91,92044.73,120154.04,36027.5,128366.87,121852.87,137732.15,123295.22,160935.55,112314.8,141107.51,134234.19,130827.98,132369.48,134878.95,155673.46,123333.63,122454.74,165571.06,75640.45,30459.13,89398.32,135108.13,92890.25,111074.04,102551.67,123910.84,102827.1,35027.2,72422.83,47132.49,176220.86,171419.21,131179.42,123154.62
218,96062,36596.37,211792.29,117911.04,45900.27,64562.95,92647.99,160629.98,176242.5,166274.26,213286.13,111579.92,208177.33,78144.81,110322.19,139248.06,204936.33,135147.33,41507.68,96765.42,50741.18,24022.36,40843.83,114450.49,36490.88,99597.74,186488.16,203250.19,137170.63,164765.54,216499.24,88084.85,96734.08,140227.18,115901.71,88303.83,104764.65,99484.86,17226.88,107697.69,101183.69,117062.98,102626.04,140266.38,91645.63,120438.34,113565.02,143547.9,145089.4,147598.87,168393.38,102664.45,101785.56,178290.98,54971.28,70138.16,68729.15,114438.96,52233.62,90404.86,81882.49,136630.76,82157.93,49806.6,103899.26,78608.92,155551.68,150750.03,110510.25,102485.45
219,3112,37103.47,244416.8,150535.55,21716.77,45087.5,125272.5,193254.49,208867.01,198898.77,245910.64,144204.43,240801.84,29111.05,142946.7,138483.47,237560.84,167771.83,83362.96,129389.93,67309.2,59950.87,19609.73,113685.9,14016.35,132222.25,219112.67,235874.7,169795.14,179412.81,249123.75,39051.08,129358.58,139462.59,148526.21,87539.25,104000.06,132109.37,24010.67,140322.2,133808.2,149687.49,135250.55,172890.89,124270.14,153062.85,146189.53,142783.31,144324.81,146834.28,167628.79,135288.96,134410.07,177526.4,87595.79,50737.31,101353.66,147063.47,104845.58,123029.37,114507.0,135866.18,114782.43,11026.56,51204.39,29575.16,188176.19,183374.54,143134.75,135109.95
220,5041,141285.71,80976.17,95628.39,159230.65,120796.34,79904.51,47213.93,48395.42,61190.86,82470.0,118011.08,92630.21,189411.37,98517.38,24423.3,74120.21,47100.43,133401.51,112425.43,103561.32,148457.44,151231.31,59079.99,147842.02,93537.13,59393.04,87703.08,108268.67,29279.9,100952.13,199351.41,62066.54,24470.37,90481.27,80827.35,68627.12,115144.88,152165.06,64406.07,68827.54,79456.58,87380.34,128461.57,96893.9,108633.53,101760.21,88900.93,36795.94,92951.89,17495.89,60452.06,71829.7,23137.48,135990.81,129321.18,78287.61,76287.04,144963.27,135993.19,137215.29,81260.26,81178.52,172425.32,215165.82,189875.48,126649.73,121848.07,84370.71,118145.46
221,4233,221220.98,11618.66,133214.37,254641.45,229311.34,116917.0,51746.25,44309.93,50856.39,22651.35,155597.06,16024.47,284822.18,136103.36,106683.71,19498.85,92960.32,194858.74,150011.42,210638.88,209914.67,246642.11,141340.4,243252.82,131123.11,45026.53,76064.81,83757.16,64881.38,12637.49,294762.21,126572.81,117053.62,128067.25,163087.76,150887.53,152730.86,247575.87,108874.44,114130.81,117042.57,124966.32,166047.56,134479.88,146219.51,139346.19,171161.34,133662.2,180347.17,79265.3,117540.36,108842.19,89588.89,175938.45,234886.55,144112.05,113873.03,182549.25,173579.17,174801.27,163520.67,129859.03,267836.12,310576.62,285286.28,102325.21,86183.32,121956.69,155731.44
222,96052,49375.9,215593.15,121711.9,65730.37,69525.94,96448.85,164430.84,180043.36,170075.12,217086.99,115380.78,211978.19,104216.76,114123.04,138928.75,208737.19,138948.18,33498.94,100566.28,54542.04,12176.01,60673.94,114131.18,56320.98,103398.6,190289.02,207051.05,140971.49,168566.4,220300.1,114156.79,100534.93,139907.87,119702.56,87984.53,104445.34,103285.72,37056.98,111498.55,104984.55,120863.84,106426.9,144067.24,95446.49,124239.2,117365.87,143228.59,144770.09,147279.56,168074.07,106465.31,105586.42,177971.68,47256.89,75101.15,72530.01,118239.82,40387.27,71522.68,57597.68,136311.45,85958.78,78234.72,129971.2,104680.87,159352.54,154550.89,114311.1,106286.3
223,96050,30413.32,219296.88,125415.63,39717.23,58379.91,100152.58,168134.57,183747.09,173778.85,220790.72,119084.51,215681.92,71961.77,117826.78,133065.01,212440.92,142651.92,49012.27,104270.01,61890.74,27516.78,34660.79,108267.45,30307.83,107102.33,193992.75,210754.78,144675.22,172270.13,224003.83,81901.8,104238.67,134044.13,123406.3,82120.79,98581.61,106989.45,11043.83,115202.28,108688.28,124567.57,110130.64,147770.97,99150.22,127942.93,121069.61,137364.86,138906.35,141415.82,162210.33,110169.04,109290.15,172107.94,62475.87,63955.12,76233.74,121943.55,55728.04,97909.45,89387.08,130447.72,89662.52,43623.55,97716.21,72425.88,163056.27,158254.62,118014.84,109990.04
224,1111,137962.67,65761.38,26308.43,171383.14,146053.03,41806.55,37415.46,51121.63,24980.83,55000.37,72338.75,66798.59,201563.87,37317.9,85622.6,58905.42,32244.34,111600.43,66753.11,127380.58,126656.36,163383.8,119995.72,159994.51,47864.8,72368.28,93271.35,7534.08,58013.57,72498.95,211503.9,65613.28,110265.55,29702.87,141743.09,129542.85,69472.55,164317.56,47914.91,53171.28,27554.22,41708.01,82789.25,51221.58,32013.07,38911.18,149816.66,126874.13,153867.63,72397.49,56580.83,43713.52,101685.06,92680.14,151628.24,76032.09,38288.98,99290.94,90320.86,91542.96,142176.0,61779.07,184577.81,227318.31,202027.98,26102.12,15742.46,27109.93,72473.13
225,3065,0.0,209582.48,115701.22,35833.64,19669.46,90438.18,158420.16,174032.68,164064.45,211076.31,109370.11,205967.51,66014.36,108112.37,118543.32,202726.52,132937.51,48528.63,94555.6,32837.44,40119.43,22742.54,93745.76,24445.01,97387.93,184278.35,201040.38,134960.81,159472.66,214289.42,75954.39,94524.26,119522.44,113691.89,67599.1,84059.92,97275.04,26631.74,105487.87,98973.88,114853.16,100416.23,138056.56,89435.81,118228.52,111355.2,122843.17,124384.66,126894.13,147688.65,100454.64,99575.75,157586.25,52761.46,25283.96,66519.33,112229.14,70011.26,88195.05,79672.68,115926.03,79948.11,49028.31,91768.81,66478.47,153341.87,148540.21,108300.43,100275.63
226,6009,138582.06,194796.07,151930.33,156527.01,118092.7,136206.46,142236.28,143417.76,156213.21,196289.9,174313.03,191181.1,186707.73,154819.33,83372.91,187940.1,140460.09,130697.86,168727.38,100857.68,145753.79,148527.67,51058.24,145138.37,149839.07,153866.32,133736.17,164570.62,124302.25,199503.01,196647.76,118368.49,74876.18,146783.22,78123.71,52153.22,171446.82,149461.42,120708.01,125129.48,135758.53,143682.29,184763.52,153195.85,164935.48,158062.16,13927.22,48582.84,28055.77,112518.24,116754.01,128131.64,122415.84,133287.17,126617.54,147045.04,132588.99,150374.58,168558.37,160035.99,31916.59,137480.47,169721.68,212462.17,187171.84,182951.68,178150.02,140672.66,174447.41
227,1167,75303.15,181693.39,87812.14,108723.63,83393.52,63601.93,130531.08,146143.6,136175.36,183187.23,81481.02,178078.43,138904.35,80223.29,131673.68,174837.43,105048.43,23961.49,68251.45,64316.09,22888.37,100724.29,110525.64,68063.42,69498.84,156389.26,173151.29,107071.73,134666.64,186400.34,148844.38,72585.0,136302.32,85802.81,84378.98,100839.8,70970.89,60036.33,93965.99,72137.63,86964.08,72527.15,110167.48,61546.73,90339.44,83466.12,139623.05,141164.54,143674.01,139381.96,73618.39,72444.74,147736.14,31918.03,88968.73,50948.61,84340.06,12398.4,38131.18,29608.81,132705.91,55928.56,91978.97,164658.79,139368.46,125452.79,120651.13,80411.35,73971.48
228,4229,210282.01,75008.89,122275.4,209744.19,171309.88,105978.03,65518.96,50745.56,77830.77,76502.73,144658.09,71393.93,239924.91,125164.4,74936.84,68152.93,82021.36,183919.77,139072.45,154074.86,198975.7,201744.85,109593.53,198355.56,120184.14,34079.14,9919.93,134915.69,41680.18,79715.84,249864.95,115633.84,70632.84,117128.29,131340.89,119140.66,141791.89,202678.61,97935.47,103191.84,106103.6,114027.35,155108.59,123540.92,135280.55,128407.23,144233.21,68465.98,118650.42,45682.84,106601.39,97903.22,30049.43,164999.48,179834.72,133173.08,102934.06,171610.28,162640.2,163862.3,131773.8,118920.07,222938.86,265679.36,240389.02,153296.74,110395.32,111017.73,144792.48
229,3084,42964.64,250277.97,156396.72,8853.41,46420.43,131133.67,199115.65,214728.18,204759.94,251771.8,150065.6,246663.0,25803.22,148807.86,144344.64,243422.01,173633.0,89224.13,135251.09,73170.36,71899.25,19367.08,119547.07,18900.98,138083.42,224973.84,241735.87,175656.3,185273.98,254984.92,35743.25,135219.75,145323.76,154387.38,93400.41,109861.23,137970.54,42748.32,146183.37,139669.37,155548.66,141111.72,178752.05,130131.3,158924.01,152050.69,148644.48,150185.98,152695.45,173489.96,141150.13,140271.24,183387.56,93456.95,45576.05,107214.82,152924.63,110706.75,128890.54,120368.17,141727.34,120643.6,26472.79,56428.94,26267.33,194037.36,189235.71,148995.92,140971.12
230,1204,152685.72,88997.26,41031.48,186106.19,160776.08,56529.6,60110.18,73816.36,47675.56,77695.1,87061.8,89040.42,216286.91,52040.95,100345.65,82141.3,52660.96,126323.48,81476.15,142103.62,141379.41,178106.85,134718.77,174717.56,62587.85,125061.23,141823.26,16724.38,103338.6,96018.5,226226.95,80336.32,124988.6,44425.92,156466.13,144265.9,84195.6,179040.61,62637.96,67894.33,42277.27,56431.06,97512.29,65944.62,43572.8,53634.23,164539.71,141597.18,168590.68,108053.93,71303.88,58436.57,116408.1,107403.18,166351.29,90755.13,53012.02,114013.99,105043.91,106266.01,156899.04,76502.12,199300.86,242041.36,216751.02,17374.25,28655.58,41832.97,87196.18
231,4170,158782.27,57514.57,58300.57,176727.22,138292.91,63002.8,23752.33,24933.81,37729.26,59008.4,101682.86,69168.61,206907.94,82189.16,41919.86,50658.61,26161.06,140944.53,96097.21,121057.89,156000.46,168727.88,76576.56,165338.58,77208.91,47479.45,64241.48,70940.86,5540.88,77490.52,216847.97,54588.33,52289.77,74153.05,98323.92,86123.69,98816.65,169661.63,54960.24,60216.61,42814.39,71052.12,112133.35,80565.68,92305.31,85431.99,106397.5,68898.35,110448.46,16735.7,63626.16,54927.98,24825.05,122024.24,146817.75,90197.84,59958.82,128635.05,119664.97,120887.07,98756.83,75944.83,189921.89,232662.38,207372.05,89321.92,70293.8,68042.49,101817.24
232,1257,125464.79,102632.9,37458.17,158885.26,133555.15,21734.3,39621.2,67083.1,57159.53,104126.73,59840.87,99017.93,189065.98,40347.17,38030.49,95776.94,14138.55,99102.54,54255.22,114882.69,114158.47,150885.92,72403.62,147496.63,35366.92,77328.77,94090.8,50098.46,55606.14,107339.84,199006.01,17260.75,62673.44,32311.06,94150.98,81950.75,56974.66,151819.67,4868.84,9290.32,21286.37,29210.13,70291.36,38723.69,50463.32,43590.0,102224.56,79282.02,106275.52,42885.64,8228.31,10242.31,51239.82,80182.25,139130.36,48915.08,18116.83,86793.06,77822.98,79045.08,94583.89,34662.07,172079.93,214820.43,189530.09,68479.52,63677.86,26200.5,59975.25
233,2108,25882.67,197043.96,103162.71,61807.77,29436.15,77899.66,145881.64,161494.17,151525.93,198537.79,96831.59,193429.0,91988.5,95573.85,88204.31,190188.0,120398.99,35990.12,82017.09,8769.18,34068.62,53808.43,63406.74,50419.14,84849.41,171739.83,188501.86,122422.29,129133.65,201750.91,101928.53,81985.74,89183.43,101153.37,37260.09,53720.9,84736.53,45418.86,92949.36,86435.36,102314.65,87877.71,125518.05,76897.29,105690.0,98816.68,92504.15,94045.65,96555.12,117349.63,87916.12,87037.23,127247.24,40222.95,42052.87,53980.82,99690.63,57472.74,75656.53,67134.16,85587.02,67409.59,75002.44,117742.94,92452.61,140803.35,136001.7,95761.91,87737.11
234,103068,95347.42,302660.75,208779.5,72384.69,105830.25,183516.45,251498.44,267110.96,257142.72,304154.59,202448.38,299045.79,49381.27,201190.64,196727.42,295804.79,226015.78,141606.91,187633.88,125553.15,124282.03,74955.04,171929.85,72326.22,190466.2,277356.62,294118.65,228039.09,237656.76,307367.7,59321.3,187602.53,197706.54,206770.16,145783.2,162244.01,190353.32,78339.77,198566.15,192052.15,207931.44,193494.5,231134.84,182514.09,211306.8,204433.47,201027.26,202568.76,205078.23,225872.74,193532.91,192654.02,235770.35,145839.74,127617.52,159597.61,205307.42,163089.53,181273.32,172750.95,194110.12,173026.38,44393.11,7430.56,49845.38,246420.14,241618.49,201378.7,193353.9
235,3103,39269.74,246583.07,152701.82,9026.56,49752.58,127438.77,195420.76,211033.28,201065.04,248076.91,146370.7,242968.11,35215.14,145112.97,140649.74,239727.11,169938.11,85529.23,131556.2,69475.47,68204.35,18877.36,115852.17,16248.54,134388.52,221278.94,238040.97,171961.41,181579.08,251290.02,45155.17,131524.86,141628.86,150692.49,89705.52,106166.34,134275.64,32135.64,142488.47,135974.47,151853.76,137416.82,175057.16,126436.41,155229.12,148355.8,144949.59,146491.08,149000.55,169795.06,137455.23,136576.34,179692.67,89762.06,45749.21,103519.93,149229.74,107011.85,125195.64,116673.27,138032.45,116948.71,34936.51,60969.58,35679.25,190342.46,185540.81,145301.03,137276.23
236,2058,59052.98,173239.89,79358.64,92755.0,52497.86,54095.59,122077.57,137690.1,127721.86,174733.72,73027.52,169624.93,122935.73,71769.78,49156.7,166383.93,96594.92,38922.84,58213.02,28198.33,56274.82,84755.66,60704.42,81366.37,61045.34,147935.76,164697.79,98618.22,94084.85,177946.84,132875.76,42600.98,75529.52,77349.3,25703.24,46625.85,60932.46,85689.42,69659.96,62631.29,78510.58,64073.64,101713.98,53093.22,81885.93,75012.61,89801.83,91343.33,93852.8,81577.8,51726.07,63747.83,91475.41,27321.94,61022.71,24772.35,75886.56,49960.96,60129.16,53935.96,82884.7,43605.52,105949.67,148690.17,123399.84,116999.28,112197.63,71957.84,63933.04
237,1118,134220.87,168144.02,74262.77,167641.34,142311.23,56386.06,116981.7,132594.23,122625.99,169637.85,25958.92,164529.06,197822.07,58336.8,118124.31,161288.06,91499.05,107858.63,41055.45,123638.77,122914.56,159642.0,152497.43,156252.71,48001.52,142839.89,159601.92,93522.35,121117.27,172850.97,207762.1,79436.13,142767.26,72253.43,143701.67,162044.56,37287.41,160575.76,80416.62,66999.56,73414.71,58977.77,96618.11,45950.46,64575.8,57702.48,182318.37,159375.84,186369.34,125832.59,72664.81,64864.56,134186.76,88938.34,147886.44,72290.29,70790.69,95549.14,55102.24,58688.96,174677.7,58037.27,180836.01,223576.51,198286.17,111903.41,107101.76,66861.97,37612.51
238,5070,86362.15,129514.67,64339.95,119782.62,94452.51,31755.62,78352.36,93964.88,88535.77,131008.51,57418.67,125899.71,149963.34,56160.93,43739.52,122658.71,52869.71,59999.91,42604.16,75780.05,75055.84,111783.28,78112.65,108393.99,45436.49,104210.55,120972.57,76980.24,82487.92,134221.62,159903.38,6730.29,68382.47,59192.84,61710.19,87659.78,45323.61,112717.03,26933.55,24600.97,48168.15,48464.79,86105.12,37484.37,66277.08,59403.76,107933.59,84991.05,111984.55,74430.75,14378.47,40541.26,84328.36,39245.38,100027.72,23158.38,44998.61,59716.78,59815.67,51968.8,100292.92,22375.12,132977.29,175717.79,150427.45,95361.3,90559.64,53082.28,48324.19
239,1023,81029.66,156915.98,63034.73,114450.13,89120.02,38824.52,105753.67,121366.19,111397.95,158409.82,56703.61,153301.02,144630.86,55445.87,106896.27,150060.02,80271.01,27266.18,43474.04,70042.6,44247.5,106450.79,116252.14,103061.5,44721.43,131611.85,148373.88,82294.32,109889.23,161622.93,154570.89,43829.67,131539.22,61025.39,90105.49,106566.3,46193.48,107384.55,69188.58,47360.22,62186.67,47749.73,85390.07,36769.32,65562.03,58688.7,145349.55,146891.05,149400.52,114604.55,48840.98,46518.34,122958.73,16243.43,94695.23,17692.95,59562.65,18520.16,24313.67,18120.47,138432.42,31151.14,127644.8,170385.3,145094.97,100675.37,95873.72,55633.93,39157.84
240,6073,71376.23,153563.1,129494.92,89321.17,50886.86,103758.05,119800.86,120982.35,133777.79,155056.94,122689.98,165217.15,119501.9,121432.24,60937.5,146707.14,118024.67,63492.03,107875.48,33651.85,78547.96,81321.83,36139.93,77932.54,110707.8,131979.97,171111.12,142135.21,101866.84,173539.06,129441.93,95933.08,61916.62,124347.8,7887.15,18567.35,110594.92,82255.59,98272.6,102694.07,113323.12,113736.1,151376.44,102755.69,131548.4,124675.07,65237.34,66778.84,69288.31,90082.82,94318.59,105696.23,99980.43,66081.34,59411.7,79839.21,110153.58,83168.74,101352.53,92830.16,58320.2,93267.98,102515.84,145256.34,119966.01,160516.26,155714.61,118237.24,113595.5
241,4003,148725.96,69037.85,67939.84,166670.9,128236.59,64095.74,35275.61,36457.09,49252.54,70531.68,102775.8,80691.89,196851.62,83282.1,31863.54,62181.89,35800.33,140841.75,97190.15,111001.57,155897.68,158671.56,66520.24,155282.27,78301.85,44713.58,62651.95,80580.13,18879.72,89013.8,206791.65,50935.4,42233.45,75245.99,88267.6,76067.37,99909.59,159605.31,45960.91,50382.39,52453.66,72145.06,113226.29,81658.62,93398.25,86524.93,96341.18,58842.03,100392.14,0.0,47085.19,56020.92,9936.05,143431.06,136761.43,91290.78,61051.76,129727.99,120757.91,121980.01,88700.51,77037.77,179865.57,222606.07,197315.73,98961.19,81817.08,69135.43,102910.18
242,6121,127452.63,168909.14,140591.25,145397.57,106963.27,124867.37,130897.2,144645.81,144874.12,170402.98,162973.94,165294.18,175578.3,143480.25,72033.83,162053.18,129121.01,119568.43,157388.3,89728.25,134624.36,137398.24,39288.13,134008.94,138499.99,127979.39,107849.25,153231.54,112963.17,173616.09,185518.33,107029.41,36309.35,135444.14,66994.28,56042.35,160107.74,138331.99,109368.93,113790.4,124419.45,132343.2,173424.44,141856.77,153596.4,146723.08,32291.23,19632.89,0.0,101179.15,105414.92,116792.56,72989.95,122157.74,115488.11,135915.61,121249.91,139245.14,157428.93,148906.56,49396.63,126141.39,158592.24,201332.74,176042.41,171612.59,166810.94,129333.58,163108.33
243,4114,179589.7,33990.66,91583.08,213010.17,187680.06,75285.72,34826.64,20053.24,47138.46,45810.41,113965.78,30094.24,243190.89,94472.08,69287.98,24937.21,51329.04,153227.45,108380.13,169007.6,168283.38,205010.83,104417.66,201621.54,89491.83,9150.76,29199.1,104223.37,37210.33,38416.15,253130.92,84941.52,79657.89,86435.97,125692.04,113491.81,111099.57,205944.58,67243.15,72499.53,75411.28,83335.04,124416.27,92848.6,104588.23,97714.91,159064.24,107840.57,133481.45,40033.99,75909.08,67210.9,41062.78,134307.16,193255.27,102480.76,72241.74,140917.97,131947.89,133169.99,126124.95,88227.75,226204.84,268945.34,243655.0,122604.43,79703.0,80325.41,114100.16
244,5016,103342.37,136156.59,70981.87,136762.84,117124.75,55257.99,79252.65,80434.14,93229.58,137650.42,84317.06,132541.63,166943.57,73870.86,18843.38,129300.63,45851.72,76980.13,69502.56,61315.09,92036.06,128763.5,55408.4,125374.21,68890.61,110852.46,127614.49,83622.15,61318.63,140863.54,176883.6,22746.0,43486.33,65834.75,46786.84,64955.53,72222.0,129697.26,39759.55,44181.02,54810.07,62733.82,103815.06,64382.76,83987.01,77113.69,85229.34,60094.91,89280.31,49534.61,30394.18,47183.18,59432.21,56225.61,117007.94,40138.61,51640.53,79109.81,76795.89,70602.69,77588.67,52659.4,149957.51,192698.01,167407.67,102003.21,97201.56,59724.19,75222.58
