,codici_comune,res_01000300,res_01000401,res_01000402,res_01000403,res_01000404,res_01000501,res_01000502,res_01000503,res_01000601,res_01000602,res_01000700,res_01000801,res_01000802,res_01000901,res_01000902,res_01001000,res_01001100,res_01001200,res_01001300,res_01001700,res_01001901,res_01001903,res_01002301,res_01002302,res_01002303,res_01002304,res_01002601,res_01002602,res_01002603,res_01002604,res_01002605,res_01002606,res_01002701,res_01002702,res_01003001,res_01003002,res_01003003,res_01007901,res_01007902,res_01007903,res_01007904,res_01007905,res_01008500,res_01012001,res_01012002,res_01012401,res_01012402,res_01012601,res_01012602,res_01061000,res_01061100,res_01061200,res_01061300,res_01061400,res_01061500,res_01061600,res_01061700,res_01061800,res_01062000,res_01062100,res_01062200,res_01062300,res_01062600,res_01062700,res_01062800,res_01062900,res_01063000,res_01063100,res_01063200,res_01063300,res_01063400,res_01063500,res_01063900,res_01064000,res_01064100,res_01064200,res_01064300,res_01064400,res_01064600,res_01064700,res_01064800,res_01064900,res_01065100,res_01065300,res_01065400,res_01065500,res_01065600,res_01065700,res_01066100,res_01088200,res_01089000,res_01089100,res_01089200,res_01089300,res_01089700,res_01089800,res_01090101,res_01090102,res_01090104,res_01090201,res_01090203,res_01090301,res_01090302,res_01090400,res_01090501,res_01090502,res_01090600,res_01090701,res_01090702,res_01090703,res_01090800,res_01090901,res_01090904,res_01090907,res_01092000,res_01092100
227,1167,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,1,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0
228,4229,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
229,3084,1,0,0,0,0,6,9,18,0,,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,2,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,0,37,0,2,0,0,0,0,4,0,0,4,8
230,1204,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,1,0,0,4,0,0,0,1,1,2,0,0,0
231,4170,0,0,3,3,0,0,0,0,0,,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,95,136,1,0,20,2,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,0,0,0,28,1,3,0,3,7,2,6,0,0
232,1257,9,344,187,104,0,0,0,1,0,,7,3,0,1,0,18,10,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,1,7,1,3,23,7,,0,0,4,4,30,11,1,2,0,0,0,0,0,0,2,6,0,0,2,2,0,0,4,0,0,0,0,13,0,1,3,0,52,0,0,3,1,0,0,40,4,0,2,,,,,,,,17,0,0,8,1,0,1,32,160,34,41,0,0
233,2108,0,0,0,0,0,0,0,0,0,,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,3,0,0,0,0,0,1,0,0,0,0,0
234,103068,0,0,0,0,0,91,13,21,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,16,0,0,4,0,0,0,1,0,0,2,3
235,3103,0,0,0,0,0,6,3,9,0,,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,19,0,0,0,0,0,1,0,0,0,0,17
236,2058,2,0,0,0,0,0,0,2,0,,0,0,1,34,0,3,4,0,0,30,1,0,1,1,0,1,35,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,,,,,,,,3,6,0,0,5,1,0,5,0,1,0,0,1
237,1118,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0
238,5070,1,60,7,3,0,0,0,0,0,,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,,,,,,,,5,0,0,0,0,0,0,3,11,2,8,0,0
239,1023,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,11,3,0,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,1,7,3,1,0,0
240,6073,0,0,0,0,0,0,0,0,0,,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,126,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,0,2,0,0,16,9,3,0,0,0,1,0,5
241,4003,3,3,4,1,0,0,0,1,0,,0,67,1,0,0,6,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,4156,124,4,2,61,4,17,8,1,,0,0,0,0,1,1,2,0,0,2,0,1,1,0,18,196,1,0,139,0,0,5,4,2,0,0,4,0,0,0,3,0,12,0,0,0,0,0,0,5,0,34,0,,,,,,,,18,4,0,207,9,42,0,27,57,24,36,3,1
242,6121,0,0,0,0,0,0,0,0,0,,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,64,331,194,548,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,5,0,0,5,1,0,0,0,1,13,49,4,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,3,0,0,0,186,55,7,1,1,0,0,2,2
243,4114,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,147,11,12,3,0,3,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,57,0,2,0,0,1,2,0,0,0
244,5016,0,0,0,0,0,0,0,0,0,,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,1,6,1,1,0,0
245,4205,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,22,32,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,45,1,0,0,1,3,1,1,0,0
246,1096,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,2,4,2,36,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,0,0,6,2,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,3,0,2,1,,,,,,,,2,0,0,0,0,0,0,3,4,1,3,1,0
247,6103,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0
248,5110,1,0,1,0,0,0,0,0,0,,0,15,0,0,0,0,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,1,4,0,0,0
249,2033,0,0,0,0,0,0,0,0,0,,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0
250,6030,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,23,7,2,0,0,0,0,0,0
251,6076,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,,,,,,,,1,0,0,0,102,14,3,0,2,0,0,0,0
252,4204,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,12,0,0,0,0,0,0,0,0,0
253,6023,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,5,1,0,0,0,0,0,0,0
254,5069,0,0,0,0,0,0,0,0,0,,0,84,2,3,0,0,1,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,13,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,,,,,,,,3,8,0,0,27,11,2,4,7,0,0,2,1
255,6031,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,22,1,2,0,0,0,2,0,0
256,1175,5,0,3,0,0,0,0,1,0,,3,0,0,0,0,2,4,2,1,1,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,79,0,1,1,1,0,0,1,0,1,2,3,,3,0,1,2,2,0,2,1,2,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,5,0,0,1,0,0,0,0,0,2,0,,,,,,,,13,1,0,1,2,0,0,7,33,6,11,0,0
257,1156,81,125,2392,167,8,0,1,0,0,,50,13,0,0,0,81,45,8,11,9,5,3,6,0,0,1,3,0,0,0,0,2,3,0,37,0,1,14,0,0,1,0,0,12,3,4,0,19,6,79,95,102,,21,1,7,21,98,77,40,15,11,1,0,8,0,0,15,37,2,0,9,2,0,0,9,0,2,8,3,33,0,3,21,4,185,0,6,13,11,4,5,110,48,39,12,,,,,,,,217,9,0,37,9,0,1,276,1345,298,188,8,3
258,103005,0,0,0,0,0,1,7,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0
259,5004,1,1,0,2,0,0,0,0,0,,1,30,1,0,0,6,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,2,0,,,,,,,,0,0,0,0,0,0,0,1,9,7,2,1,1
260,1126,4,0,3,0,0,0,0,0,0,,8,0,0,0,0,5,5,0,0,0,32,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0,0,1,0,0,0,0,0,1,2,1,,0,0,0,1,6,2,0,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,6,0,8,0,,,,,,,,6,1,0,0,0,0,0,25,10,3,3,0,0
261,4011,0,0,0,0,0,0,0,0,0,,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,43,2,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,0,0,0,3,0,1,0,1,2,0,0,0,0
262,1306,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,5,1,2,0,0,0,0,0,0,1,0,0,8,6,2,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,6,0,0,0,,,,,,,,1,0,0,5,0,0,0,1,2,4,1,0,0
263,1104,6,1,0,5,0,0,0,0,0,,4,0,0,0,1,4,3,0,0,1,123,41,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,9,,0,0,4,1,6,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,2,0,9,0,,,,,,,,12,4,0,0,0,0,0,15,30,11,9,0,0
264,103012,0,0,0,0,0,22,3,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,3,1,0,0,0,0,0,0,0,0,0,0
265,4029,2,1,24,6,0,0,1,0,0,,9,14,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24,1,3,0,0,0,0,0,0,0,0,668,1937,9,2,301,11,4,1,6,,0,0,0,2,3,1,1,0,0,0,0,1,0,0,113,1419,0,0,74,0,1,2,4,3,0,0,20,0,0,0,4,0,3,0,0,0,5,1,2,4,1,6,0,,,,,,,,15,2,0,325,6,9,0,24,67,31,65,2,2
266,2110,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
267,1184,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,246,0,20,10,0,0,0,0,1,0,0,0,0,4,2,0,2,1,,0,1,0,0,4,3,3,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,5,0,0,2,2,0,0,3,0,1,0,,,,,,,,22,0,0,6,0,1,0,11,23,4,1,0,0
268,1281,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
269,4064,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,13,3,8,2,1,0,1,,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,29,7,12,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,4,0,0,494,0,1,0,2,3,0,3,2,0
270,1058,8,25,209,308,0,0,0,0,0,,2,0,0,0,0,4,4,3,5,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,5,1,0,0,0,0,4,7,0,0,55,1,6,11,7,,1,0,3,0,12,7,5,2,3,0,0,0,0,0,4,22,2,0,6,2,2,1,4,0,0,2,0,4,0,0,2,0,28,1,1,7,6,0,1,12,6,4,0,,,,,,,,33,0,0,6,1,2,0,22,122,41,22,1,0
271,6068,0,0,0,0,0,0,0,0,0,,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,181,15,5,0,0,1,0,0,0
272,1298,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,2,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,1,0,0,0,0,1,0,0,0,1,2,0,0
273,6058,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,1,0,0,0,4,0,0,0,1,1,0,0,0
274,96056,0,0,0,0,0,1,0,2,0,,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,,2,0,4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,,,,,,,,0,8,0,2,0,3,0,0,0,1,0,4,2
275,5008,0,0,0,0,0,0,0,0,0,,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,6,4,1,1,1,0,1,0,0
276,5051,0,0,0,0,0,0,0,0,0,,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,0,0,0,0,1,1,0,0,2,1,0,0,0
277,6042,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,44,105,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,32,7,2,0,0,0,0,0,0
278,1149,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,49,0,0,0,0,0,0,0,0,0,2,0,,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,2,0,0,0,0,0,,,,,,,,7,0,0,0,0,0,0,5,5,0,2,0,0
279,1225,0,0,0,0,0,0,0,0,0,,0,0,0,4,0,1,7,0,0,93,1,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,,1,0,5,1,0,0,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,5,0,0,0,0,2,0,2,0,,,,,,,,5,0,0,0,0,0,0,3,15,2,3,2,1
280,2019,0,0,0,0,0,0,0,0,0,,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,0,0,17,0,0
281,96033,0,0,0,0,0,0,0,2,0,,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,,,,,,,,0,3,1,0,0,0,0,0,0,0,1,0,0
282,1193,2,17,60,85,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,3,4,1,0,6,2,3,3,2,,1,0,3,0,11,0,3,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,1,0,0,1,0,1,0,0,4,0,1,0,0,1,2,2,1,6,2,3,0,,,,,,,,14,0,0,0,1,0,0,28,33,19,8,0,0
283,1181,1,0,2,0,0,0,0,0,0,,0,0,0,4,0,0,4,0,1,9,8,3,168,41,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,2,9,3,,0,0,27,0,1,0,0,0,0,11,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,9,1,1,1,0,0,0,0,2,0,,,,,,,,2,3,0,0,0,0,0,6,25,5,6,1,1
284,1109,12,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,7,0,1,2,71,35,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,9,8,0,11,0,,,,,,,,6,0,0,0,0,0,0,11,24,5,4,0,0
